ano,Mês,Região,Estado,publica,particular,Total,Taxa_Inclusao,Nivel_Atendimento,Projeção,Mês_Nome
2023,11,Nordeste,RN,2116,635,2751,0.66,Médio,Não,Novembro
2023,11,Nordeste,SE,2122,592,2714,0.65,Alto,Não,Novembro
2023,11,Norte,AC,2108,633,2741,0.6,Médio,Não,Novembro
2023,11,Norte,AM,1957,634,2591,0.59,Alto,Não,Novembro
2023,11,Norte,AP,2019,635,2654,0.61,Médio,Não,Novembro
2023,11,Norte,PA,2058,634,2692,0.63,Baixo,Não,Novembro
2023,11,Norte,RO,2084,638,2722,0.57,Médio,Não,Novembro
2023,11,Norte,RR,2051,594,2645,0.57,Médio,Não,Novembro
2023,11,Norte,TO,2028,629,2657,0.58,Médio,Não,Novembro
2023,11,Sudeste,ES,6401,2035,8436,0.64,Alto,Não,Novembro
2023,11,Sudeste,MG,6566,2008,8574,0.69,Médio,Não,Novembro
2023,11,Sudeste,RJ,6590,1982,8572,0.64,Médio,Não,Novembro
2023,11,Sudeste,SP,6896,1901,8797,0.65,Médio,Não,Novembro
2023,11,Sul,PR,7654,2140,9794,0.63,Baixo,Não,Novembro
2023,11,Sul,RS,7207,2338,9545,0.68,Baixo,Não,Novembro
2023,11,Sul,SC,7236,2160,9396,0.66,Alto,Não,Novembro
2023,12,Centro-Oeste,DF,4835,1402,6237,0.65,Baixo,Não,Dezembro
2023,12,Centro-Oeste,GO,5123,1393,6516,0.6,Alto,Não,Dezembro
2023,12,Centro-Oeste,MS,4929,1513,6442,0.62,Alto,Não,Dezembro
2023,12,Centro-Oeste,MT,4663,1470,6133,0.61,Alto,Não,Dezembro
2023,12,Nordeste,AL,1918,569,2487,0.65,Médio,Não,Dezembro
2023,12,Nordeste,BA,1915,592,2507,0.63,Baixo,Não,Dezembro
2023,12,Nordeste,CE,1884,580,2464,0.68,Médio,Não,Dezembro
2023,12,Nordeste,MA,2014,600,2614,0.65,Baixo,Não,Dezembro
2023,12,Nordeste,PB,1925,571,2496,0.58,Alto,Não,Dezembro
2023,12,Nordeste,PE,1907,606,2513,0.59,Baixo,Não,Dezembro
2023,12,Nordeste,PI,1957,602,2559,0.59,Baixo,Não,Dezembro
2023,12,Nordeste,RN,1963,589,2552,0.62,Médio,Não,Dezembro
2023,12,Nordeste,SE,2015,571,2586,0.59,Médio,Não,Dezembro
2023,12,Norte,AC,1937,592,2529,0.64,Baixo,Não,Dezembro
2023,12,Norte,AM,1865,588,2453,0.63,Baixo,Não,Dezembro
2023,12,Norte,AP,1962,558,2520,0.62,Médio,Não,Dezembro
2023,12,Norte,PA,2059,591,2650,0.59,Médio,Não,Dezembro
2023,12,Norte,RO,1873,579,2452,0.65,Baixo,Não,Dezembro
2023,12,Norte,RR,1988,582,2570,0.6,Alto,Não,Dezembro
2023,12,Norte,TO,2053,568,2621,0.56,Baixo,Não,Dezembro
2023,12,Sudeste,ES,6563,1891,8454,0.71,Médio,Não,Dezembro
2023,12,Sudeste,MG,6390,1822,8212,0.73,Alto,Não,Dezembro
2023,12,Sudeste,RJ,6628,1864,8492,0.66,Alto,Não,Dezembro
2023,12,Sudeste,SP,6641,1928,8569,0.66,Baixo,Não,Dezembro
2023,12,Sul,PR,7140,2048,9188,0.63,Alto,Não,Dezembro
2023,12,Sul,RS,7441,2172,9613,0.71,Alto,Não,Dezembro
2023,12,Sul,SC,7411,2183,9594,0.62,Alto,Não,Dezembro
2024,1,Centro-Oeste,DF,5503,1673,7176,0.68,Médio,Sim,Janeiro
2024,1,Centro-Oeste,GO,5503,1673,7176,0.61,Médio,Sim,Janeiro
2024,1,Centro-Oeste,MS,5503,1673,7176,0.66,Baixo,Sim,Janeiro
2024,1,Centro-Oeste,MT,5503,1673,7176,0.61,Médio,Sim,Janeiro
2024,1,Nordeste,AL,2201,669,2870,0.6,Médio,Sim,Janeiro
2024,1,Nordeste,BA,2201,669,2870,0.66,Médio,Sim,Janeiro
2024,1,Nordeste,CE,2201,669,2870,0.62,Baixo,Sim,Janeiro
2024,1,Nordeste,MA,2201,669,2870,0.59,Baixo,Sim,Janeiro
2024,1,Nordeste,PB,2201,669,2870,0.67,Baixo,Sim,Janeiro
2024,1,Nordeste,PE,2201,669,2870,0.66,Médio,Sim,Janeiro
2024,1,Nordeste,PI,2201,669,2870,0.62,Baixo,Sim,Janeiro
2024,1,Nordeste,RN,2201,669,2870,0.6,Médio,Sim,Janeiro
2024,1,Nordeste,SE,2201,669,2870,0.59,Baixo,Sim,Janeiro
2024,1,Norte,AC,2201,669,2870,0.59,Baixo,Sim,Janeiro
2024,1,Norte,AM,2201,669,2870,0.63,Médio,Sim,Janeiro
2024,1,Norte,AP,2201,669,2870,0.6,Baixo,Sim,Janeiro
2024,1,Norte,PA,2201,669,2870,0.61,Médio,Sim,Janeiro
2024,1,Norte,RO,2201,669,2870,0.62,Baixo,Sim,Janeiro
2024,1,Norte,RR,2201,669,2870,0.61,Baixo,Sim,Janeiro
2024,1,Norte,TO,2201,669,2870,0.65,Médio,Sim,Janeiro
2024,1,Sudeste,ES,7154,2175,9329,0.71,Alto,Sim,Janeiro
2024,1,Sudeste,MG,7154,2175,9329,0.69,Alto,Sim,Janeiro
2024,1,Sudeste,RJ,7154,2175,9329,0.65,Médio,Sim,Janeiro
2024,1,Sudeste,SP,7154,2175,9329,0.71,Médio,Sim,Janeiro
2024,1,Sul,PR,8071,2453,10524,0.68,Alto,Sim,Janeiro
2024,1,Sul,RS,8071,2453,10524,0.66,Alto,Sim,Janeiro
2024,1,Sul,SC,8071,2453,10524,0.69,Alto,Sim,Janeiro
2024,2,Centro-Oeste,DF,6057,1841,7898,0.66,Baixo,Sim,Fevereiro
2024,2,Centro-Oeste,GO,6057,1841,7898,0.64,Médio,Sim,Fevereiro
2024,2,Centro-Oeste,MS,6057,1841,7898,0.63,Médio,Sim,Fevereiro
2024,2,Centro-Oeste,MT,6057,1841,7898,0.63,Baixo,Sim,Fevereiro
2024,2,Nordeste,AL,2422,736,3158,0.6,Alto,Sim,Fevereiro
2024,2,Nordeste,BA,2422,736,3158,0.63,Baixo,Sim,Fevereiro
2024,2,Nordeste,CE,2422,736,3158,0.62,Médio,Sim,Fevereiro
2024,2,Nordeste,MA,2422,736,3158,0.66,Médio,Sim,Fevereiro
2024,2,Nordeste,PB,2422,736,3158,0.6,Baixo,Sim,Fevereiro
2024,2,Nordeste,PE,2422,736,3158,0.6,Baixo,Sim,Fevereiro
2024,2,Nordeste,PI,2422,736,3158,0.68,Baixo,Sim,Fevereiro
2024,2,Nordeste,RN,2422,736,3158,0.67,Baixo,Sim,Fevereiro
2024,2,Nordeste,SE,2422,736,3158,0.59,Baixo,Sim,Fevereiro
2024,2,Norte,AC,2422,736,3158,0.56,Baixo,Sim,Fevereiro
2024,2,Norte,AM,2422,736,3158,0.62,Baixo,Sim,Fevereiro
2024,2,Norte,AP,2422,736,3158,0.59,Médio,Sim,Fevereiro
2024,2,Norte,PA,2422,736,3158,0.63,Baixo,Sim,Fevereiro
2024,2,Norte,RO,2422,736,3158,0.58,Médio,Sim,Fevereiro
2024,2,Norte,RR,2422,736,3158,0.59,Médio,Sim,Fevereiro
2024,2,Norte,TO,2422,736,3158,0.64,Baixo,Sim,Fevereiro
2024,2,Sudeste,ES,7874,2394,10268,0.66,Médio,Sim,Fevereiro
2024,2,Sudeste,MG,7874,2394,10268,0.71,Alto,Sim,Fevereiro
2024,2,Sudeste,RJ,7874,2394,10268,0.72,Alto,Sim,Fevereiro
2024,2,Sudeste,SP,7874,2394,10268,0.69,Médio,Sim,Fevereiro
2024,2,Sul,PR,8884,2701,11585,0.67,Baixo,Sim,Fevereiro
2024,2,Sul,RS,8884,2701,11585,0.67,Alto,Sim,Fevereiro
2024,2,Sul,SC,8884,2701,11585,0.69,Médio,Sim,Fevereiro
2024,3,Centro-Oeste,DF,6814,2071,8885,0.66,Baixo,Sim,Março
2024,3,Centro-Oeste,GO,6814,2071,8885,0.63,Baixo,Sim,Março
2024,3,Centro-Oeste,MS,6814,2071,8885,0.64,Médio,Sim,Março
2024,3,Centro-Oeste,MT,6814,2071,8885,0.63,Médio,Sim,Março
2024,3,Nordeste,AL,2725,828,3553,0.66,Médio,Sim,Março
2024,3,Nordeste,BA,2725,828,3553,0.59,Baixo,Sim,Março
2024,3,Nordeste,CE,2725,828,3553,0.58,Médio,Sim,Março
2024,3,Nordeste,MA,2725,828,3553,0.65,Médio,Sim,Março
2024,3,Nordeste,PB,2725,828,3553,0.59,Médio,Sim,Março
2024,3,Nordeste,PE,2725,828,3553,0.64,Baixo,Sim,Março
2024,3,Nordeste,PI,2725,828,3553,0.68,Médio,Sim,Março
2024,3,Nordeste,RN,2725,828,3553,0.62,Médio,Sim,Março
2024,3,Nordeste,SE,2725,828,3553,0.63,Baixo,Sim,Março
2024,3,Norte,AC,2725,828,3553,0.61,Baixo,Sim,Março
2024,3,Norte,AM,2725,828,3553,0.56,Médio,Sim,Março
2024,3,Norte,AP,2725,828,3553,0.56,Baixo,Sim,Março
2024,3,Norte,PA,2725,828,3553,0.6,Baixo,Sim,Março
2024,3,Norte,RO,2725,828,3553,0.55,Médio,Sim,Março
2024,3,Norte,RR,2725,828,3553,0.6,Baixo,Sim,Março
2024,3,Norte,TO,2725,828,3553,0.58,Médio,Sim,Março
2024,3,Sudeste,ES,8858,2693,11551,0.66,Médio,Sim,Março
2024,3,Sudeste,MG,8858,2693,11551,0.68,Alto,Sim,Março
2024,3,Sudeste,RJ,8858,2693,11551,0.72,Alto,Sim,Março
2024,3,Sudeste,SP,8858,2693,11551,0.71,Alto,Sim,Março
2024,3,Sul,PR,9994,3038,13032,0.64,Alto,Sim,Março
2024,3,Sul,RS,9994,3038,13032,0.66,Alto,Sim,Março
2024,3,Sul,SC,9994,3038,13032,0.7,Alto,Sim,Março
2024,4,Centro-Oeste,DF,7571,2302,9873,0.65,Médio,Sim,Abril
2024,4,Centro-Oeste,GO,7571,2302,9873,0.61,Baixo,Sim,Abril
2024,4,Centro-Oeste,MS,7571,2302,9873,0.66,Médio,Sim,Abril
2024,4,Centro-Oeste,MT,7571,2302,9873,0.6,Baixo,Sim,Abril
2024,4,Nordeste,AL,3028,920,3948,0.67,Baixo,Sim,Abril
2024,4,Nordeste,BA,3028,920,3948,0.63,Baixo,Sim,Abril
2024,4,Nordeste,CE,3028,920,3948,0.64,Médio,Sim,Abril
2024,4,Nordeste,MA,3028,920,3948,0.6,Alto,Sim,Abril
2024,4,Nordeste,PB,3028,920,3948,0.59,Baixo,Sim,Abril
2024,4,Nordeste,PE,3028,920,3948,0.61,Baixo,Sim,Abril
2024,4,Nordeste,PI,3028,920,3948,0.6,Baixo,Sim,Abril
2024,4,Nordeste,RN,3028,920,3948,0.58,Baixo,Sim,Abril
2024,4,Nordeste,SE,3028,920,3948,0.59,Médio,Sim,Abril
2024,4,Norte,AC,3028,920,3948,0.64,Médio,Sim,Abril
2024,4,Norte,AM,3028,920,3948,0.58,Baixo,Sim,Abril
2024,4,Norte,AP,3028,920,3948,0.55,Médio,Sim,Abril
2024,4,Norte,PA,3028,920,3948,0.57,Baixo,Sim,Abril
2024,4,Norte,RO,3028,920,3948,0.64,Médio,Sim,Abril
2024,4,Norte,RR,3028,920,3948,0.56,Baixo,Sim,Abril
2024,4,Norte,TO,3028,920,3948,0.57,Baixo,Sim,Abril
2024,4,Sudeste,ES,9843,2992,12835,0.73,Alto,Sim,Abril
2024,4,Sudeste,MG,9843,2992,12835,0.7,Médio,Sim,Abril
2024,4,Sudeste,RJ,9843,2992,12835,0.74,Médio,Sim,Abril
2024,4,Sudeste,SP,9843,2992,12835,0.67,Médio,Sim,Abril
2024,4,Sul,PR,11105,3376,14481,0.61,Médio,Sim,Abril
2024,4,Sul,RS,11105,3376,14481,0.63,Alto,Sim,Abril
2024,4,Sul,SC,11105,3376,14481,0.66,Médio,Sim,Abril
2024,5,Centro-Oeste,DF,8126,2470,10596,0.6,Médio,Sim,Maio
2024,5,Centro-Oeste,GO,8126,2470,10596,0.64,Médio,Sim,Maio
2024,5,Centro-Oeste,MS,8126,2470,10596,0.65,Médio,Sim,Maio
2024,5,Centro-Oeste,MT,8126,2470,10596,0.62,Baixo,Sim,Maio
2024,5,Nordeste,AL,3250,988,4238,0.6,Médio,Sim,Maio
2024,5,Nordeste,BA,3250,988,4238,0.67,Baixo,Sim,Maio
2024,5,Nordeste,CE,3250,988,4238,0.6,Alto,Sim,Maio
2024,5,Nordeste,MA,3250,988,4238,0.6,Médio,Sim,Maio
2024,5,Nordeste,PB,3250,988,4238,0.62,Baixo,Sim,Maio
2024,5,Nordeste,PE,3250,988,4238,0.61,Baixo,Sim,Maio
2024,5,Nordeste,PI,3250,988,4238,0.63,Baixo,Sim,Maio
2024,5,Nordeste,RN,3250,988,4238,0.65,Médio,Sim,Maio
2024,5,Nordeste,SE,3250,988,4238,0.66,Baixo,Sim,Maio
2024,5,Norte,AC,3250,988,4238,0.57,Médio,Sim,Maio
2024,5,Norte,AM,3250,988,4238,0.58,Baixo,Sim,Maio
2024,5,Norte,AP,3250,988,4238,0.63,Médio,Sim,Maio
2024,5,Norte,PA,3250,988,4238,0.57,Médio,Sim,Maio
2024,5,Norte,RO,3250,988,4238,0.57,Médio,Sim,Maio
2024,5,Norte,RR,3250,988,4238,0.62,Baixo,Sim,Maio
2024,5,Norte,TO,3250,988,4238,0.6,Médio,Sim,Maio
2024,5,Sudeste,ES,10563,3211,13774,0.68,Baixo,Sim,Maio
2024,5,Sudeste,MG,10563,3211,13774,0.67,Alto,Sim,Maio
2024,5,Sudeste,RJ,10563,3211,13774,0.72,Médio,Sim,Maio
2024,5,Sudeste,SP,10563,3211,13774,0.66,Médio,Sim,Maio
2024,5,Sul,PR,11918,3623,15541,0.67,Alto,Sim,Maio
2024,5,Sul,RS,11918,3623,15541,0.63,Médio,Sim,Maio
2024,5,Sul,SC,11918,3623,15541,0.71,Alto,Sim,Maio
2024,6,Centro-Oeste,DF,8328,2532,10860,0.67,Médio,Sim,Junho
2024,6,Centro-Oeste,GO,8328,2532,10860,0.64,Baixo,Sim,Junho
2024,6,Centro-Oeste,MS,8328,2532,10860,0.66,Baixo,Sim,Junho
2024,6,Centro-Oeste,MT,8328,2532,10860,0.65,Médio,Sim,Junho
2024,6,Nordeste,AL,3331,1012,4343,0.62,Médio,Sim,Junho
2024,6,Nordeste,BA,3331,1012,4343,0.65,Baixo,Sim,Junho
2024,6,Nordeste,CE,3331,1012,4343,0.61,Médio,Sim,Junho
2024,6,Nordeste,MA,3331,1012,4343,0.61,Baixo,Sim,Junho
2024,6,Nordeste,PB,3331,1012,4343,0.61,Médio,Sim,Junho
2024,6,Nordeste,PE,3331,1012,4343,0.64,Médio,Sim,Junho
2024,6,Nordeste,PI,3331,1012,4343,0.63,Médio,Sim,Junho
2024,6,Nordeste,RN,3331,1012,4343,0.61,Médio,Sim,Junho
2024,6,Nordeste,SE,3331,1012,4343,0.64,Baixo,Sim,Junho
2024,6,Norte,AC,3331,1012,4343,0.59,Médio,Sim,Junho
2024,6,Norte,AM,3331,1012,4343,0.62,Baixo,Sim,Junho
2024,6,Norte,AP,3331,1012,4343,0.62,Médio,Sim,Junho
2024,6,Norte,PA,3331,1012,4343,0.56,Baixo,Sim,Junho
2024,6,Norte,RO,3331,1012,4343,0.6,Baixo,Sim,Junho
2024,6,Norte,RR,3331,1012,4343,0.65,Médio,Sim,Junho
2024,6,Norte,TO,3331,1012,4343,0.61,Baixo,Sim,Junho
2024,6,Sudeste,ES,10827,3292,14119,0.64,Médio,Sim,Junho
2024,6,Sudeste,MG,10827,3292,14119,0.72,Alto,Sim,Junho
2024,6,Sudeste,RJ,10827,3292,14119,0.64,Baixo,Sim,Junho
2024,6,Sudeste,SP,10827,3292,14119,0.71,Alto,Sim,Junho
2024,6,Sul,PR,12215,3714,15929,0.65,Médio,Sim,Junho
2024,6,Sul,RS,12215,3714,15929,0.68,Médio,Sim,Junho
2024,6,Sul,SC,12215,3714,15929,0.66,Alto,Sim,Junho
2024,7,Centro-Oeste,DF,8126,2470,10596,0.65,Médio,Sim,Julho
2024,7,Centro-Oeste,GO,8126,2470,10596,0.69,Médio,Sim,Julho
2024,7,Centro-Oeste,MS,8126,2470,10596,0.69,Baixo,Sim,Julho
2024,7,Centro-Oeste,MT,8126,2470,10596,0.63,Médio,Sim,Julho
2024,7,Nordeste,AL,3250,988,4238,0.63,Médio,Sim,Julho
2024,7,Nordeste,BA,3250,988,4238,0.61,Médio,Sim,Julho
2024,7,Nordeste,CE,3250,988,4238,0.62,Alto,Sim,Julho
2024,7,Nordeste,MA,3250,988,4238,0.63,Médio,Sim,Julho
2024,7,Nordeste,PB,3250,988,4238,0.6,Médio,Sim,Julho
2024,7,Nordeste,PE,3250,988,4238,0.65,Médio,Sim,Julho
2024,7,Nordeste,PI,3250,988,4238,0.61,Alto,Sim,Julho
2024,7,Nordeste,RN,3250,988,4238,0.67,Baixo,Sim,Julho
2024,7,Nordeste,SE,3250,988,4238,0.65,Baixo,Sim,Julho
2024,7,Norte,AC,3250,988,4238,0.62,Baixo,Sim,Julho
2024,7,Norte,AM,3250,988,4238,0.62,Baixo,Sim,Julho
2024,7,Norte,AP,3250,988,4238,0.6,Baixo,Sim,Julho
2024,7,Norte,PA,3250,988,4238,0.59,Médio,Sim,Julho
2024,7,Norte,RO,3250,988,4238,0.58,Baixo,Sim,Julho
2024,7,Norte,RR,3250,988,4238,0.56,Baixo,Sim,Julho
2024,7,Norte,TO,3250,988,4238,0.61,Médio,Sim,Julho
2024,7,Sudeste,ES,10563,3211,13774,0.64,Alto,Sim,Julho
2024,7,Sudeste,MG,10563,3211,13774,0.68,Alto,Sim,Julho
2024,7,Sudeste,RJ,10563,3211,13774,0.67,Baixo,Sim,Julho
2024,7,Sudeste,SP,10563,3211,13774,0.65,Alto,Sim,Julho
2024,7,Sul,PR,11918,3623,15541,0.65,Alto,Sim,Julho
2024,7,Sul,RS,11918,3623,15541,0.65,Alto,Sim,Julho
2024,7,Sul,SC,11918,3623,15541,0.7,Médio,Sim,Julho
2024,8,Centro-Oeste,DF,7571,2302,9873,0.61,Baixo,Sim,Agosto
2024,8,Centro-Oeste,GO,7571,2302,9873,0.67,Baixo,Sim,Agosto
2024,8,Centro-Oeste,MS,7571,2302,9873,0.66,Baixo,Sim,Agosto
2024,8,Centro-Oeste,MT,7571,2302,9873,0.64,Médio,Sim,Agosto
2024,8,Nordeste,AL,3028,920,3948,0.62,Baixo,Sim,Agosto
2024,8,Nordeste,BA,3028,920,3948,0.63,Médio,Sim,Agosto
2024,8,Nordeste,CE,3028,920,3948,0.67,Baixo,Sim,Agosto
2024,8,Nordeste,MA,3028,920,3948,0.59,Baixo,Sim,Agosto
2024,8,Nordeste,PB,3028,920,3948,0.58,Médio,Sim,Agosto
2024,8,Nordeste,PE,3028,920,3948,0.62,Médio,Sim,Agosto
2024,8,Nordeste,PI,3028,920,3948,0.65,Baixo,Sim,Agosto
2024,8,Nordeste,RN,3028,920,3948,0.65,Baixo,Sim,Agosto
2024,8,Nordeste,SE,3028,920,3948,0.64,Médio,Sim,Agosto
2024,8,Norte,AC,3028,920,3948,0.59,Médio,Sim,Agosto
2024,8,Norte,AM,3028,920,3948,0.63,Baixo,Sim,Agosto
2024,8,Norte,AP,3028,920,3948,0.58,Médio,Sim,Agosto
2024,8,Norte,PA,3028,920,3948,0.62,Médio,Sim,Agosto
2024,8,Norte,RO,3028,920,3948,0.62,Baixo,Sim,Agosto
2024,8,Norte,RR,3028,920,3948,0.64,Baixo,Sim,Agosto
2024,8,Norte,TO,3028,920,3948,0.56,Médio,Sim,Agosto
2024,8,Sudeste,ES,9843,2992,12835,0.69,Alto,Sim,Agosto
2024,8,Sudeste,MG,9843,2992,12835,0.66,Médio,Sim,Agosto
2024,8,Sudeste,RJ,9843,2992,12835,0.71,Alto,Sim,Agosto
2024,8,Sudeste,SP,9843,2992,12835,0.69,Médio,Sim,Agosto
2024,8,Sul,PR,11105,3376,14481,0.69,Alto,Sim,Agosto
2024,8,Sul,RS,11105,3376,14481,0.67,Alto,Sim,Agosto
2024,8,Sul,SC,11105,3376,14481,0.68,Médio,Sim,Agosto
2024,9,Centro-Oeste,DF,6814,2071,8885,0.66,Médio,Sim,Setembro
2024,9,Centro-Oeste,GO,6814,2071,8885,0.68,Baixo,Sim,Setembro
2024,9,Centro-Oeste,MS,6814,2071,8885,0.61,Baixo,Sim,Setembro
2024,9,Centro-Oeste,MT,6814,2071,8885,0.68,Alto,Sim,Setembro
2024,9,Nordeste,AL,2725,828,3553,0.58,Alto,Sim,Setembro
2024,9,Nordeste,BA,2725,828,3553,0.59,Alto,Sim,Setembro
2024,9,Nordeste,CE,2725,828,3553,0.58,Médio,Sim,Setembro
2024,9,Nordeste,MA,2725,828,3553,0.67,Médio,Sim,Setembro
2024,9,Nordeste,PB,2725,828,3553,0.61,Médio,Sim,Setembro
2024,9,Nordeste,PE,2725,828,3553,0.66,Médio,Sim,Setembro
2024,9,Nordeste,PI,2725,828,3553,0.64,Médio,Sim,Setembro
2024,9,Nordeste,RN,2725,828,3553,0.61,Baixo,Sim,Setembro
2024,9,Nordeste,SE,2725,828,3553,0.65,Baixo,Sim,Setembro
2024,9,Norte,AC,2725,828,3553,0.58,Médio,Sim,Setembro
2024,9,Norte,AM,2725,828,3553,0.64,Médio,Sim,Setembro
2024,9,Norte,AP,2725,828,3553,0.6,Médio,Sim,Setembro
2024,9,Norte,PA,2725,828,3553,0.65,Médio,Sim,Setembro
2024,9,Norte,RO,2725,828,3553,0.61,Médio,Sim,Setembro
2024,9,Norte,RR,2725,828,3553,0.62,Baixo,Sim,Setembro
2024,9,Norte,TO,2725,828,3553,0.65,Médio,Sim,Setembro
2024,9,Sudeste,ES,8858,2693,11551,0.67,Alto,Sim,Setembro
2024,9,Sudeste,MG,8858,2693,11551,0.7,Médio,Sim,Setembro
2024,9,Sudeste,RJ,8858,2693,11551,0.67,Médio,Sim,Setembro
2024,9,Sudeste,SP,8858,2693,11551,0.66,Alto,Sim,Setembro
2024,9,Sul,PR,9994,3038,13032,0.69,Alto,Sim,Setembro
2024,9,Sul,RS,9994,3038,13032,0.69,Alto,Sim,Setembro
2024,9,Sul,SC,9994,3038,13032,0.66,Alto,Sim,Setembro
2024,10,Centro-Oeste,DF,6057,1841,7898,0.65,Médio,Sim,Outubro
2024,10,Centro-Oeste,GO,6057,1841,7898,0.66,Baixo,Sim,Outubro
2024,10,Centro-Oeste,MS,6057,1841,7898,0.64,Médio,Sim,Outubro
2024,10,Centro-Oeste,MT,6057,1841,7898,0.6,Médio,Sim,Outubro
2024,10,Nordeste,AL,2422,736,3158,0.64,Baixo,Sim,Outubro
2024,10,Nordeste,BA,2422,736,3158,0.62,Médio,Sim,Outubro
2024,10,Nordeste,CE,2422,736,3158,0.64,Baixo,Sim,Outubro
2024,10,Nordeste,MA,2422,736,3158,0.6,Médio,Sim,Outubro
2024,10,Nordeste,PB,2422,736,3158,0.61,Baixo,Sim,Outubro
2024,10,Nordeste,PE,2422,736,3158,0.66,Baixo,Sim,Outubro
2024,10,Nordeste,PI,2422,736,3158,0.67,Baixo,Sim,Outubro
2024,10,Nordeste,RN,2422,736,3158,0.62,Baixo,Sim,Outubro
2024,10,Nordeste,SE,2422,736,3158,0.65,Baixo,Sim,Outubro
2024,10,Norte,AC,2422,736,3158,0.58,Alto,Sim,Outubro
2024,10,Norte,AM,2422,736,3158,0.64,Médio,Sim,Outubro
2024,10,Norte,AP,2422,736,3158,0.56,Médio,Sim,Outubro
2024,10,Norte,PA,2422,736,3158,0.6,Baixo,Sim,Outubro
2024,10,Norte,RO,2422,736,3158,0.58,Baixo,Sim,Outubro
2024,10,Norte,RR,2422,736,3158,0.59,Médio,Sim,Outubro
2024,10,Norte,TO,2422,736,3158,0.57,Alto,Sim,Outubro
2024,10,Sudeste,ES,7874,2394,10268,0.65,Médio,Sim,Outubro
2024,10,Sudeste,MG,7874,2394,10268,0.67,Alto,Sim,Outubro
2024,10,Sudeste,RJ,7874,2394,10268,0.68,Alto,Sim,Outubro
2024,10,Sudeste,SP,7874,2394,10268,0.68,Baixo,Sim,Outubro
2024,10,Sul,PR,8884,2701,11585,0.7,Alto,Sim,Outubro
2024,10,Sul,RS,8884,2701,11585,0.68,Médio,Sim,Outubro
2024,10,Sul,SC,8884,2701,11585,0.62,Médio,Sim,Outubro
2024,11,Centro-Oeste,DF,5503,1673,7176,0.65,Baixo,Sim,Novembro
2024,11,Centro-Oeste,GO,5503,1673,7176,0.63,Baixo,Sim,Novembro
2024,11,Centro-Oeste,MS,5503,1673,7176,0.66,Baixo,Sim,Novembro
2024,11,Centro-Oeste,MT,5503,1673,7176,0.62,Médio,Sim,Novembro
2024,11,Nordeste,AL,2201,669,2870,0.66,Alto,Sim,Novembro
2024,11,Nordeste,BA,2201,669,2870,0.68,Médio,Sim,Novembro
2024,11,Nordeste,CE,2201,669,2870,0.67,Médio,Sim,Novembro
2024,11,Nordeste,MA,2201,669,2870,0.61,Médio,Sim,Novembro
2024,11,Nordeste,PB,2201,669,2870,0.67,Baixo,Sim,Novembro
2024,11,Nordeste,PE,2201,669,2870,0.62,Médio,Sim,Novembro
2024,11,Nordeste,PI,2201,669,2870,0.61,Médio,Sim,Novembro
2024,11,Nordeste,RN,2201,669,2870,0.66,Médio,Sim,Novembro
2024,11,Nordeste,SE,2201,669,2870,0.65,Médio,Sim,Novembro
2024,11,Norte,AC,2201,669,2870,0.58,Baixo,Sim,Novembro
2024,11,Norte,AM,2201,669,2870,0.57,Baixo,Sim,Novembro
2024,11,Norte,AP,2201,669,2870,0.58,Baixo,Sim,Novembro
2024,11,Norte,PA,2201,669,2870,0.62,Baixo,Sim,Novembro
2024,11,Norte,RO,2201,669,2870,0.63,Alto,Sim,Novembro
2024,11,Norte,RR,2201,669,2870,0.58,Baixo,Sim,Novembro
2024,11,Norte,TO,2201,669,2870,0.58,Alto,Sim,Novembro
2024,11,Sudeste,ES,7154,2175,9329,0.71,Baixo,Sim,Novembro
2024,11,Sudeste,MG,7154,2175,9329,0.69,Médio,Sim,Novembro
2024,11,Sudeste,RJ,7154,2175,9329,0.71,Alto,Sim,Novembro
2024,11,Sudeste,SP,7154,2175,9329,0.71,Baixo,Sim,Novembro
2024,11,Sul,PR,8071,2453,10524,0.62,Alto,Sim,Novembro
2024,11,Sul,RS,8071,2453,10524,0.65,Médio,Sim,Novembro
2024,11,Sul,SC,8071,2453,10524,0.68,Médio,Sim,Novembro
2024,12,Centro-Oeste,DF,5300,1611,6911,0.61,Médio,Sim,Dezembro
2024,12,Centro-Oeste,GO,5300,1611,6911,0.65,Médio,Sim,Dezembro
2024,12,Centro-Oeste,MS,5300,1611,6911,0.63,Alto,Sim,Dezembro
2024,12,Centro-Oeste,MT,5300,1611,6911,0.67,Alto,Sim,Dezembro
2024,12,Nordeste,AL,2120,644,2764,0.66,Médio,Sim,Dezembro
2024,12,Nordeste,BA,2120,644,2764,0.64,Médio,Sim,Dezembro
2024,12,Nordeste,CE,2120,644,2764,0.68,Médio,Sim,Dezembro
2024,12,Nordeste,MA,2120,644,2764,0.63,Baixo,Sim,Dezembro
2024,12,Nordeste,PB,2120,644,2764,0.66,Médio,Sim,Dezembro
2024,12,Nordeste,PE,2120,644,2764,0.67,Médio,Sim,Dezembro
2024,12,Nordeste,PI,2120,644,2764,0.67,Baixo,Sim,Dezembro
2024,12,Nordeste,RN,2120,644,2764,0.67,Alto,Sim,Dezembro
2024,12,Nordeste,SE,2120,644,2764,0.66,Médio,Sim,Dezembro
2024,12,Norte,AC,2120,644,2764,0.59,Baixo,Sim,Dezembro
